engine_temp,engine_rpm,oil_level,vehicle_mileage,vibration,health_score
69.7,1463,68.1,188698,1.96,65
114.4,739,34.6,129567,2.97,15
91.0,824,80.4,132869,1.04,85
69.2,1157,51.4,94248,2.26,80
115.3,2173,18.5,142243,1.11,35
105.4,985,89.0,91302,0.37,75
103.9,1120,37.2,179030,2.33,15
102.6,4572,71.4,154525,1.98,25
72.0,3434,32.6,73429,1.59,75
72.7,3742,52.5,20792,2.06,65
101.3,2433,82.5,133002,2.65,40
73.2,3761,19.9,146777,2.29,25
86.3,4101,97.8,62594,2.59,65
106.9,4802,11.7,47,0.94,35
107.0,2099,55.7,133,2.42,55
87.2,3563,92.0,178694,1.14,70
107.5,2077,94.8,11238,0.16,75
110.3,1503,27.1,35132,0.23,50
99.3,2231,18.7,101813,2.22,30
73.7,4586,73.8,159154,0.89,70
76.4,1770,9.0,111663,0.99,75
78.9,2927,51.1,56305,1.91,80
67.0,4719,80.7,53246,2.25,65
76.4,2344,58.2,51689,1.72,100
72.6,2639,22.9,171836,2.15,40
87.3,719,51.3,153440,2.83,65
114.5,4457,92.5,35239,2.58,40
66.3,2275,63.6,67970,0.8,100
103.2,1920,73.5,81559,2.73,55
101.2,1615,36.9,127019,0.96,35
65.7,2343,22.9,91922,2.02,55
115.4,2542,29.3,177342,2.64,15
94.1,4141,55.7,87601,1.91,65
81.8,2046,31.6,120632,2.44,40
105.4,4216,56.5,44014,2.79,40
75.4,4494,72.2,195952,2.9,50
101.6,2324,74.8,15665,1.29,75
62.4,2872,20.6,40542,2.98,55
110.4,4662,76.3,86769,0.89,60
86.9,4881,68.9,168040,1.44,70
98.2,671,6.1,23481,2.31,30
73.3,4769,10.6,70558,2.91,40
100.6,2800,66.4,183716,0.25,60
106.3,2743,41.5,46954,2.84,55
88.4,4357,18.9,120156,3.0,25
97.1,3781,9.2,106243,2.74,15
87.4,2081,20.1,9145,0.41,75
113.6,3475,96.0,181566,2.54,40
89.9,4679,74.1,60835,1.96,65
110.5,1696,55.1,125622,0.13,60
108.1,4907,94.4,65506,2.95,40
84.6,1323,63.8,43064,0.54,100
73.8,3839,73.9,22954,1.25,85
84.4,2978,31.9,96872,0.19,75
109.6,3814,61.0,109120,1.0,60
73.7,3471,18.6,170123,1.75,60
91.5,4519,43.4,92221,2.8,65
108.4,2320,8.2,6574,2.97,30
81.2,3999,25.6,32381,1.33,60
98.5,2457,12.1,157111,1.34,35
74.7,3365,41.8,5331,0.56,100
66.6,2996,85.1,30412,1.55,100
107.7,4364,40.9,83857,2.83,40
65.9,4621,84.0,111132,0.58,85
76.3,4486,67.4,17458,0.87,85
111.3,3162,53.4,14058,2.68,55
80.8,3046,27.5,166413,1.92,40
118.4,4267,92.6,35165,1.06,60
118.8,2861,10.1,58425,2.46,30
76.1,4217,70.4,418,0.42,85
62.5,1912,64.0,82559,2.59,80
102.3,2464,46.9,51236,1.6,75
87.1,2905,27.8,37357,2.3,55
66.0,2407,45.9,82278,1.6,100
102.5,3341,87.9,83723,0.81,75
61.9,3936,84.5,169044,1.96,50
112.2,1597,94.4,171729,0.55,60
68.3,2919,34.2,113290,0.77,75
67.6,3807,41.8,49690,1.69,85
70.5,1198,6.8,69975,1.23,75
117.6,1683,94.6,56040,2.26,55
101.6,4181,36.3,157866,1.79,20
108.1,3686,43.4,140977,1.21,45
83.9,2902,91.2,197473,1.05,85
80.2,3384,55.0,92179,2.75,80
74.1,1321,58.8,26926,0.22,100
88.8,1754,21.7,177124,2.1,40
93.1,616,52.4,44228,1.24,100
97.9,1591,92.2,31046,1.19,75
75.4,2832,58.1,135743,1.99,65
116.9,4062,29.2,192043,2.57,5
70.2,2046,8.0,114419,2.2,55
117.9,2065,36.9,50187,2.04,30
60.9,4367,59.4,106856,1.54,85
88.9,4227,9.0,117507,1.46,60
80.0,3683,62.9,24871,1.44,85
86.9,2143,54.7,66962,0.52,100
94.2,679,79.4,112362,1.72,100
86.1,3887,7.7,64140,1.01,60
84.9,1871,79.2,164532,1.89,65
104.0,2164,54.5,29171,1.65,75
101.2,2313,40.2,56745,2.83,55
110.0,1609,96.7,81772,1.36,75
75.0,1372,20.2,33835,2.03,55
96.6,1082,56.4,66668,1.82,55
95.1,2992,35.5,189537,2.08,15
82.2,3779,55.1,128738,0.87,70
89.2,2181,57.5,138684,0.85,85
78.8,3121,13.5,97360,1.72,75
68.5,1705,67.8,9433,2.56,80
72.8,4309,65.3,132018,2.19,50
66.3,3961,78.1,175179,1.52,70
101.0,4870,13.6,1615,0.84,35
99.6,1441,33.2,78387,2.3,30
117.0,4134,66.8,73790,2.79,40
103.8,2472,18.0,87635,0.72,50
63.1,4105,69.4,186293,2.42,50
113.1,3920,10.6,33161,0.6,35
111.8,3328,36.8,163670,2.71,15
86.6,1554,85.4,75229,1.96,80
95.2,2195,78.6,131460,0.62,60
118.6,2888,66.3,180811,0.21,60
91.9,1343,87.7,101801,2.11,80
114.3,2094,72.4,79437,1.86,55
65.0,3946,54.3,160379,1.87,50
71.5,4710,98.1,73205,1.5,85
86.4,2588,71.0,100875,1.88,80
95.1,807,62.1,188695,2.63,40
109.0,1683,43.8,60816,2.86,55
119.3,3012,90.7,92096,1.1,75
83.3,3911,33.1,195957,1.51,45
62.8,4610,5.9,45241,0.89,60
108.1,996,23.7,123684,1.29,35
96.3,2557,15.4,183209,2.41,15
71.9,808,35.3,115397,1.33,75
89.7,1032,83.5,128167,1.24,85
104.5,3256,66.9,152086,2.57,40
106.2,3036,21.1,34198,0.1,50
90.0,733,79.9,145381,2.57,65
78.3,1238,52.9,160997,0.63,85
118.4,1828,53.7,147248,0.9,60
99.8,3969,39.4,112932,1.15,35
84.5,4812,87.1,97679,2.65,65
76.8,4619,35.2,149494,2.74,25
103.9,1890,13.9,20517,2.02,30
74.5,2796,33.8,54503,1.37,75
70.3,2303,73.0,28514,1.6,100
91.8,2826,67.5,133287,1.78,85
77.4,2795,22.9,16486,2.87,55
97.7,1575,15.6,90256,2.91,30
67.1,1628,67.8,74482,2.56,80
99.3,1125,69.3,12249,1.79,75
77.0,2927,39.8,154259,1.23,60
60.0,3146,85.1,184685,0.77,85
67.6,1435,97.9,39064,1.65,100
116.0,3083,24.5,121253,1.1,35
112.0,3463,59.8,173862,0.31,60
74.0,3334,5.5,77437,1.48,75
106.7,2138,72.7,46783,1.76,75
96.5,2510,44.4,196690,1.87,40
118.3,4649,23.4,42271,0.31,35
82.4,3242,76.5,155419,1.5,85
100.9,1903,82.0,55142,2.0,55
63.8,731,15.6,60683,2.89,55
83.8,992,8.9,93806,0.17,75
117.8,4184,36.7,104526,2.06,15
92.3,3275,64.5,60791,0.28,100
77.3,3066,80.4,3668,0.56,100
67.2,1825,56.9,50767,0.6,100
102.2,3305,60.2,165902,1.05,60
98.7,1061,81.0,41739,2.51,55
82.4,2401,55.2,122243,2.58,65
117.1,3873,63.1,181282,1.19,45
61.3,4585,54.0,35166,1.35,85
78.2,751,88.6,142268,0.73,85
115.3,2869,27.4,149786,1.35,35
79.3,4774,30.1,176764,0.9,45
75.1,2385,17.2,181983,0.61,60
92.1,4060,82.8,176652,0.56,70
109.4,2436,44.1,185253,2.35,40
66.2,1997,38.0,53028,0.44,75
116.6,1675,98.2,158138,1.89,40
107.7,2608,93.0,129649,0.59,60
70.9,2093,97.3,64631,2.53,80
102.7,1735,18.5,100420,0.9,50
83.1,2148,89.7,43281,0.23,100
84.1,1384,36.2,49711,1.41,75
107.0,2020,6.2,70977,3.0,30
117.8,3035,42.2,178096,2.46,40
67.6,4081,53.4,91497,1.75,85
85.2,4251,15.3,182841,0.65,45
88.9,2663,56.1,10146,0.44,100
82.6,2620,82.8,164429,2.53,65
81.8,2749,40.9,98802,2.38,80
63.1,1550,38.5,55499,1.44,75
101.1,624,37.2,16313,1.32,50
86.2,617,92.7,27398,2.27,80
71.7,4425,9.6,124518,1.65,45
109.0,1169,47.3,140396,1.27,60
108.2,1955,30.1,138504,0.83,35
89.2,2192,89.9,20867,0.46,100
77.9,1430,14.1,165431,1.82,40
98.3,3682,44.1,30971,2.5,40
77.3,1471,43.6,112627,2.26,80
74.2,1434,89.4,50759,2.12,80
103.8,3912,25.5,167564,2.79,5
62.4,3716,66.3,122243,1.24,70
65.7,1569,17.8,91827,0.5,75
60.4,1192,95.6,184078,0.4,85
69.2,854,61.3,110455,2.87,80
64.1,2714,64.5,172141,1.81,65
119.7,3565,46.2,30291,2.45,40
77.3,3261,37.5,148224,1.65,60
69.0,1202,25.2,129216,1.26,60
74.5,1665,62.4,65674,0.68,100
116.2,2439,95.7,49372,2.58,55
91.2,3031,39.2,184151,0.28,60
81.9,1565,88.9,51539,2.71,80
112.4,2337,19.1,2525,0.69,50
83.7,1084,93.9,119742,0.13,100
80.1,4734,38.3,9637,0.4,60
72.4,610,41.1,48324,2.66,80
82.7,2627,49.0,56108,0.31,100
79.0,3964,73.2,34377,1.13,85
100.6,3687,73.4,80069,0.83,60
77.4,3638,50.6,111875,0.21,85
94.6,1204,54.7,114886,1.64,100
64.0,1568,7.9,60207,3.0,55
71.5,4860,33.9,22368,2.57,40
84.4,1036,37.9,25736,0.59,75
116.2,3374,58.1,17753,2.66,55
82.6,2409,58.0,134643,1.41,85
99.8,3369,72.4,26798,0.89,75
75.3,2429,73.1,164328,1.96,65
67.6,892,27.3,101844,0.73,75
63.5,4551,78.2,178491,2.65,50
78.3,1061,6.9,76595,1.91,55
69.5,4484,73.0,92539,0.49,85
70.4,3833,14.7,161696,1.75,45
105.6,2691,74.3,140128,1.58,60
61.0,4536,55.1,63279,1.47,85
93.5,3539,46.5,18564,1.16,85
82.8,688,70.6,142292,1.48,85
90.4,2263,8.5,11290,1.8,75
93.8,3901,26.2,183552,2.23,25
78.8,3320,63.6,20018,2.76,80
77.7,3537,85.5,55138,0.23,85
104.0,1021,41.2,82155,1.75,75
112.3,4349,29.6,81567,2.28,15
71.6,865,54.3,9006,0.44,100
65.9,3450,64.1,174998,2.74,65
113.9,1978,44.9,157337,0.81,60
81.0,2414,88.3,15908,2.52,80
93.1,2864,54.7,71165,2.02,80
81.6,1449,8.4,84406,1.72,75
67.5,4336,26.2,149121,2.62,25
95.4,1591,47.8,141899,2.91,40
91.5,4364,71.3,69522,2.99,65
72.2,2408,25.9,40954,2.08,55
87.1,3874,97.7,67359,1.08,85
107.8,1316,35.3,194006,2.64,15
95.4,1495,55.6,54980,2.0,55
65.8,1776,6.8,185654,1.04,60
92.9,4353,89.1,87256,2.8,65
102.2,2376,79.9,86008,2.27,55
107.6,3404,23.6,131682,1.41,35
97.7,3992,93.7,167708,1.42,45
69.2,2059,35.0,142956,2.99,40
102.6,3143,70.8,126446,1.18,60
100.6,4153,82.8,182387,0.37,45
61.5,1949,75.4,181973,1.66,85
84.7,3586,92.2,103249,2.67,65
80.0,3930,87.1,152628,1.8,70
100.2,2722,99.5,177748,2.4,40
73.0,4228,22.3,11018,0.26,60
95.5,1097,34.0,36599,2.05,30
114.8,4087,65.4,198987,0.33,45
107.9,1321,74.6,153561,1.71,60
115.3,1963,55.8,118557,1.54,75
118.7,907,12.0,111694,2.84,30
60.6,3351,85.0,48071,0.48,100
97.4,1483,96.3,12394,0.13,75
84.8,1864,43.5,14417,0.5,100
111.6,4948,26.4,27849,0.6,35
75.1,3044,6.8,35207,0.83,75
118.9,3633,27.5,192741,2.46,5
96.8,1652,71.5,155362,1.19,60
107.6,1093,91.6,124947,2.54,40
65.1,2621,13.9,146187,0.89,60
71.0,2347,57.6,163824,2.6,65
105.5,3902,71.1,177474,0.12,45
61.3,2879,31.3,155313,2.81,40
109.0,1531,59.1,49021,2.26,55
60.8,2525,72.9,127627,1.3,85
99.4,1356,84.6,169269,1.77,60
81.9,1654,48.0,115159,2.81,80
96.7,4530,76.0,64079,1.79,60
101.8,4954,33.7,89979,0.76,35
80.5,4053,25.2,36533,1.76,60
66.5,3116,22.8,122514,2.63,40
64.2,2564,39.1,89832,2.96,55
95.3,1246,8.4,79283,1.79,50
91.2,3430,31.9,83093,0.55,75
104.5,794,67.0,198275,2.34,40
90.6,1745,66.6,130798,2.99,65
85.3,3109,12.0,46963,1.47,75
83.9,4891,32.3,31034,1.21,60
61.6,2683,59.1,14143,1.7,100
80.1,3952,35.3,199929,0.58,45
118.6,921,44.7,119057,2.92,55
112.4,2887,72.7,93415,2.53,55
79.8,3731,5.9,69662,0.43,60
95.3,2302,31.3,150249,2.84,15
110.8,2812,18.5,177123,2.83,15
86.5,1430,17.1,71721,1.02,75
61.1,788,96.1,184009,1.9,65
64.5,4652,40.8,114938,0.42,85
90.6,691,55.1,130557,0.34,85
118.2,4477,74.7,190850,1.56,45
101.6,2511,9.5,95203,0.24,50
64.3,2936,27.9,73993,2.64,55
71.4,2180,84.1,147014,2.79,65
106.3,2008,86.9,112022,0.3,75
110.5,774,40.4,67659,0.24,75
97.1,1073,40.6,17894,0.74,75
98.7,4032,76.9,102156,2.8,40
61.7,869,33.0,184999,2.33,40
109.7,2644,16.1,187232,2.06,15
107.3,3795,29.5,36190,2.35,15
75.5,1293,41.8,8431,0.68,100
102.5,2015,10.0,188466,0.84,35
72.9,2683,50.5,101311,1.02,100
62.4,1835,75.3,188891,1.85,65
72.1,4567,53.8,163410,1.86,50
70.7,2571,11.8,162655,0.7,60
80.3,733,46.8,144985,1.37,85
85.1,3512,72.3,14860,2.1,65
90.5,1440,10.5,32924,1.0,75
88.6,2061,10.7,104646,0.32,75
76.2,4072,40.2,95231,0.67,85
61.8,3475,23.5,73134,0.58,75
96.3,3109,93.8,168601,1.93,40
83.7,1565,60.2,163525,0.3,85
77.9,2638,32.3,116707,2.67,55
112.0,4840,72.0,54389,0.34,60
104.8,2450,40.6,108182,1.83,55
111.5,1334,17.6,106227,2.8,30
89.7,3053,27.5,86090,0.28,75
67.9,3616,66.1,54199,1.21,85
101.8,3602,9.9,31444,1.05,35
72.4,2915,30.9,179184,1.1,60
86.5,4603,24.8,18798,1.84,40
63.9,2913,24.1,60147,0.86,75
109.5,3763,69.9,142513,0.18,45
67.6,3919,83.5,198763,2.89,50
114.2,4061,73.0,178864,2.27,25
111.9,1029,66.3,62942,0.49,75
87.9,3588,92.1,32860,1.42,85
104.7,4396,10.5,113605,0.28,35
97.2,2196,20.9,120931,0.18,35
108.2,3962,44.4,12468,0.24,60
85.9,2950,40.4,58014,2.29,80
107.1,2379,44.7,165983,1.39,60
87.7,4588,24.6,90343,2.55,40
116.5,3048,19.2,186195,0.99,35
89.2,3470,53.4,192405,2.35,65
87.8,3510,93.2,17986,0.33,85
107.1,4860,42.2,35719,1.94,40
109.3,2672,9.1,59116,1.15,50
93.3,4407,72.1,75794,0.9,85
70.8,4824,32.7,132382,2.46,25
88.1,3464,28.3,96462,0.25,75
118.1,4218,35.8,63798,2.85,15
105.2,1617,73.8,82078,2.38,55
108.7,1932,82.8,20162,1.13,75
62.0,3083,60.9,116274,2.97,80
88.1,781,35.6,16761,0.69,75
98.8,2438,34.5,19679,1.27,50
109.8,3051,16.8,74441,2.67,30
63.0,2552,93.7,143451,2.99,65
111.1,862,65.6,47770,0.79,75
92.9,1260,7.6,59567,2.26,55
71.8,1915,67.9,144493,0.99,85
79.0,3519,47.5,94183,2.32,65
76.9,2794,97.4,48938,0.46,100
91.9,2672,82.8,10974,1.07,100
63.1,2619,21.3,123617,0.32,60
69.5,3340,73.4,2500,1.53,100
108.8,1415,51.1,60490,2.13,55
68.0,4018,22.8,182087,1.2,45
74.0,4697,71.4,180715,1.88,50
87.2,4317,57.0,73649,1.75,85
91.0,4229,7.9,93116,0.95,60
105.8,3353,66.4,112742,1.51,75
86.8,3967,65.3,96296,0.3,85
107.4,801,18.7,122189,1.43,35
97.1,1604,38.2,142877,1.43,35
66.8,1912,60.7,108025,0.18,100
69.4,2625,18.2,122098,1.59,60
86.2,3733,86.0,7731,2.24,65
83.8,4173,7.6,107197,1.41,60
104.6,4821,14.8,95310,1.97,15
94.8,4271,16.0,100788,1.64,60
83.3,2396,55.2,182979,2.38,65
70.2,4874,63.9,105932,1.59,85
73.6,2204,43.4,11460,1.06,100
94.5,2502,32.4,11294,2.5,55
85.4,4599,81.9,10059,0.3,85
90.9,4104,11.5,110621,0.94,60
70.2,3219,31.6,162928,1.82,40
99.8,2949,8.7,7817,2.58,30
111.2,4964,6.3,93917,0.31,35
75.5,3272,38.6,134105,0.38,60
89.5,1418,23.5,12971,0.92,75
118.5,3277,30.5,196997,1.1,35
80.0,1147,83.0,188058,2.55,65
95.7,958,20.5,162067,2.88,15
65.4,3961,79.1,19731,0.15,85
96.4,2524,69.1,131083,0.14,60
65.4,3301,36.0,75244,2.61,55
117.6,2530,56.9,149076,0.49,60
102.9,1021,47.2,22537,1.08,75
107.3,935,17.2,24836,0.9,50
102.2,2126,91.2,139583,0.92,60
95.4,656,59.1,143545,1.05,60
87.0,4550,88.6,10468,1.07,85
111.5,3747,83.3,100231,1.9,40
117.4,4137,12.6,55965,1.92,15
89.9,1321,24.7,199440,1.62,60
115.9,4677,18.8,88898,2.59,15
95.0,985,83.9,86036,2.55,80
92.3,3417,86.9,131087,0.73,85
87.3,3487,55.2,15986,1.68,100
72.6,3319,14.9,2345,2.37,55
60.2,859,17.9,8450,2.61,55
74.5,1199,82.3,146421,0.84,85
90.6,3855,93.3,66599,1.53,85
82.8,1639,24.0,16659,1.62,75
86.9,4648,6.1,43751,2.13,40
118.8,1355,36.4,152378,1.06,35
81.0,4177,7.9,80476,0.95,60
87.1,3757,83.7,69118,2.15,65
68.0,3358,51.7,197939,1.26,85
62.9,1076,66.0,8066,0.11,100
106.5,2199,44.1,157204,2.82,40
94.2,2959,37.8,78772,0.53,75
105.6,1861,26.1,66015,0.53,50
69.0,2182,78.2,151965,2.47,65
94.3,3438,71.1,199654,1.07,85
75.2,4170,39.3,93706,1.05,60
73.7,2098,35.5,198096,1.9,40
60.7,1348,5.1,144792,0.27,60
67.8,2986,11.0,113713,0.79,75
78.6,1130,64.2,27400,0.25,100
67.0,2809,53.9,84012,0.95,100
119.2,4663,46.3,115517,2.62,40
78.5,4468,83.6,160018,2.74,50
67.8,1708,52.9,26510,1.0,100
71.9,1089,41.5,179234,0.64,85
95.3,604,20.3,161271,0.49,35
63.8,675,83.0,155111,1.24,85
111.7,3328,59.7,117388,2.5,55
117.7,1072,13.8,106639,2.57,30
74.8,3809,66.6,119618,0.23,85
87.0,1981,45.4,19188,0.71,100
61.3,1437,82.1,108382,0.69,100
98.4,1202,92.3,7990,2.5,55
84.8,1786,62.0,121024,1.42,85
76.2,2081,74.5,140047,1.17,85
72.4,3872,10.4,120704,2.87,25
99.2,831,58.2,4273,2.78,55
85.0,927,76.8,71997,1.38,100
70.8,1549,52.2,40326,0.47,100
101.3,2486,61.4,51350,0.6,75
93.9,4695,90.4,93630,0.43,85
111.5,2897,23.8,139804,2.07,15
67.0,1907,14.3,72911,1.71,75
107.1,797,70.6,13660,1.71,75
100.4,3379,83.2,125189,0.39,60
66.9,3936,85.8,155345,2.4,50
101.7,1938,66.0,197020,1.65,60
86.5,2291,84.2,55020,0.36,100
116.7,815,71.6,157431,2.27,40
68.5,2249,13.3,108223,2.95,55
98.6,3462,77.4,146979,1.38,60
82.9,1209,22.0,99731,0.44,75
117.4,3158,27.5,85430,0.39,50
79.8,1517,42.5,129060,0.18,85
117.7,4852,34.9,99941,2.33,15
114.1,761,35.6,119264,2.11,30
76.2,4737,21.1,150852,1.79,45
108.2,3411,32.9,4677,2.32,30
119.7,4021,6.9,120213,3.0,5
75.2,4815,49.9,46548,1.27,85
86.2,1698,78.0,7122,2.15,80
91.2,3321,86.9,50794,1.19,100
77.7,3308,82.9,132366,1.12,85
60.9,722,44.6,112993,2.57,80
73.2,3300,74.4,48070,1.77,100
76.9,3853,32.3,171627,0.45,45
86.6,3661,10.3,139627,1.27,45
70.3,4561,69.2,2116,2.41,65
112.4,1388,66.6,141619,2.83,40
102.3,856,81.2,143782,1.88,40
65.1,4625,63.5,199169,1.24,70
99.0,4254,19.9,129242,0.83,20
99.2,3851,86.1,38807,1.32,60
117.4,4189,64.6,105704,1.74,60
60.2,1207,81.7,171708,0.11,85
74.9,4527,78.5,31086,0.88,85
115.7,2752,33.3,96091,2.05,30
115.9,1146,12.1,186489,2.05,15
103.2,2504,21.8,35310,1.99,30
105.9,2282,13.8,39488,2.85,30
65.5,1088,28.1,53172,1.75,75
90.8,2422,48.7,1172,0.88,100
73.9,3721,91.1,124664,2.45,50
70.9,4374,87.8,39806,1.23,85
108.6,3672,73.3,87515,0.79,60
68.1,4052,7.3,53826,1.71,60
88.1,1249,37.4,80221,0.94,75
116.3,1247,69.8,159616,1.25,60
71.1,980,17.3,122426,2.11,40
118.7,2666,81.1,26738,2.99,55
119.7,2463,91.9,174707,1.97,40
93.3,2890,38.6,127212,0.9,60
70.2,4824,72.1,157742,0.36,70
79.0,1799,19.1,114284,1.15,75
85.5,3590,70.6,59665,0.16,85
78.6,1707,7.0,24688,1.45,75
76.8,4047,19.3,186912,2.01,25
118.3,821,72.4,116003,1.58,75
69.2,2039,72.6,158011,2.61,65
104.0,1217,65.9,52385,1.53,75
60.0,3170,50.3,114738,1.44,100
95.8,3355,69.1,81301,1.0,75
115.0,3390,78.5,131215,2.53,40
77.3,4542,96.8,52839,2.72,65
71.1,3909,89.4,71337,2.94,65
99.1,4654,80.5,158223,2.95,25
102.8,824,71.0,87172,2.94,55
101.3,2841,59.5,185842,2.16,40
79.2,4752,16.5,155607,1.73,45
75.1,4296,20.7,97821,0.6,60
117.4,3950,82.9,42980,2.32,40
115.4,4427,81.3,193695,2.23,25
87.4,2003,63.4,8116,2.54,80
110.8,4812,46.7,189164,1.44,45
87.1,1009,7.5,47515,2.69,55
85.5,2516,36.1,13998,2.18,55
69.4,4038,45.0,30279,0.6,85
85.6,4667,51.2,107370,0.7,85
92.2,3459,93.3,65150,2.46,80
61.4,2583,15.3,183168,1.33,60
86.6,2651,54.3,53955,0.82,100
106.9,4301,40.0,181432,1.33,45
100.8,622,99.1,183957,0.57,60
98.1,3568,86.9,98517,2.69,40
114.6,1344,46.7,145977,0.31,60
61.1,1201,100.0,194778,1.12,85
93.4,3635,53.8,12300,1.72,85
107.2,2442,20.9,121254,2.63,15
92.5,3274,57.8,18202,2.37,80
79.4,4776,26.5,66021,0.17,60
68.2,3262,65.4,105848,2.49,80
113.3,1082,94.1,84935,1.95,55
88.2,4636,79.7,110219,0.49,85
112.7,3239,31.0,167319,1.89,15
95.2,3911,33.2,138001,2.47,5
100.5,4728,11.6,45174,1.85,15
108.3,4975,32.2,159675,3.0,5
99.5,4425,13.8,45967,1.57,35
83.9,2799,52.4,119904,2.05,80
90.8,2282,72.3,4937,0.3,100
108.2,4208,76.4,98967,2.46,40
82.4,1618,10.7,181247,1.91,40
83.3,3570,37.3,78610,1.73,60
65.7,1911,32.4,196844,2.16,40
114.9,2018,14.9,129960,1.73,35
65.5,3100,39.4,23070,2.32,55
98.9,3267,33.4,142548,1.79,35
84.8,1986,65.3,85263,1.61,100
84.3,1744,88.9,104854,0.49,100
100.8,2663,48.2,116813,1.47,75
64.0,2146,75.9,112168,1.66,100
95.6,2745,18.9,183441,1.91,15
106.3,2763,90.0,149411,1.42,60
109.7,3612,19.5,22539,0.53,35
70.2,4927,23.2,188151,0.54,45
113.8,3782,15.1,228,2.19,15
99.4,4023,34.4,54090,2.02,15
112.9,4601,57.5,86980,0.85,60
89.1,4159,98.9,65202,1.39,85
92.5,2156,80.4,23199,0.99,100
115.1,3286,41.1,101190,0.62,75
114.0,2932,59.7,12451,1.05,75
86.9,2256,64.2,79527,0.86,100
76.5,1144,83.2,12669,0.34,100
83.6,991,75.0,193957,1.56,85
83.3,2588,59.1,155061,1.41,85
77.2,4685,68.6,84739,2.17,65
76.1,896,75.9,199597,1.9,65
111.7,1686,17.6,107582,1.1,50
64.2,4965,24.0,165833,1.54,45
100.7,3861,70.4,166885,1.65,45
70.4,1716,85.8,16157,2.76,80
80.7,1676,43.9,117993,2.95,80
63.7,1095,98.1,85519,2.47,80
76.2,3595,25.5,52739,1.73,60
106.1,693,44.6,64156,2.79,55
113.1,4924,41.0,88283,0.62,60
73.3,1320,93.4,31626,2.12,80
87.8,4962,32.1,135531,1.44,45
88.2,4976,49.7,70623,0.52,85
112.4,4626,22.8,181143,0.32,20
105.8,4655,54.5,14898,1.49,60
90.8,1706,86.5,41001,0.79,100
100.2,4532,33.9,14758,0.83,35
110.8,4322,82.0,178310,1.03,45
60.6,1971,91.6,146193,2.18,65
84.2,1022,11.9,177342,0.58,60
114.4,2605,76.9,178923,2.18,40
104.4,1363,29.3,191981,2.37,15
92.6,3968,21.7,179987,1.82,25
91.8,1497,62.1,48993,0.82,100
80.9,1552,72.0,34888,0.25,100
91.2,3522,42.5,13893,1.28,85
99.3,3797,8.7,86416,2.56,15
85.1,4798,91.3,117838,0.4,85
102.8,1499,74.4,162784,2.26,40
111.7,4623,30.8,29943,1.46,35
69.3,4805,52.2,5306,2.71,65
87.1,4241,7.6,65461,1.13,60
84.5,4143,37.2,116521,2.14,40
101.2,4241,54.6,155179,2.25,25
75.0,3690,54.1,141781,0.68,70
98.4,1361,24.8,98017,0.56,50
112.6,3007,78.8,145986,0.37,60
85.1,1485,33.4,96711,2.13,55
114.7,3243,60.1,130323,1.69,60
119.6,3843,30.8,28412,0.35,35
66.4,1835,45.4,65326,0.99,100
74.0,3533,24.7,16151,0.51,60
117.0,2068,65.1,64690,0.37,75
117.5,609,45.4,136081,0.97,60
65.9,1391,6.5,85782,0.38,75
60.9,2262,7.7,49280,0.85,75
69.7,1343,49.8,61818,1.7,100
119.8,3028,22.4,191602,1.73,35
70.8,4093,60.6,132417,0.59,70
90.2,1716,43.8,127439,0.65,85
110.9,3041,67.2,122057,2.58,40
61.2,1954,95.5,39900,0.58,100
96.3,3080,55.2,86562,0.23,75
76.6,3601,79.8,29289,0.81,85
111.7,1786,76.5,160504,1.77,60
77.0,4687,92.6,85143,0.12,85
101.2,3431,25.3,64140,2.96,30
100.5,4261,83.6,150932,0.77,45
73.3,2348,91.0,5097,0.79,100
62.1,3463,42.3,158186,2.24,65
84.6,1714,34.8,191270,0.82,60
77.4,3864,95.4,144545,1.25,70
108.5,3690,64.6,63634,1.68,60
108.0,1663,41.2,107931,0.16,75
87.4,4348,80.2,24831,2.53,65
96.4,3332,33.9,153178,1.58,35
96.3,2472,21.8,76145,1.01,50
109.6,2569,56.7,190169,1.26,60
85.5,1484,58.8,70282,0.26,100
76.5,4563,83.4,161456,2.18,50
75.9,4278,48.4,62754,1.66,85
92.2,918,82.4,52563,2.75,80
86.9,4416,34.6,16459,1.45,60
86.4,4317,59.7,31288,2.5,65
65.5,3795,24.8,167451,0.65,45
103.1,1974,41.6,123384,0.26,60
72.8,1087,86.5,75720,2.85,80
71.8,1050,25.5,144021,0.85,60
84.8,952,82.0,103415,2.52,80
73.7,2540,31.9,175410,0.85,60
95.0,2967,8.3,71655,0.55,75
82.3,3836,15.4,35162,2.22,40
86.9,847,75.9,34184,2.36,80
92.2,4103,29.9,62662,2.55,40
72.2,1167,67.1,73379,2.61,80
69.3,1283,71.4,26805,1.5,100
112.8,1243,37.8,8431,1.26,50
86.0,1078,50.1,120741,2.28,65
84.7,3360,43.4,129089,1.75,85
62.1,1968,95.0,104618,2.9,80
89.9,2826,35.4,28836,1.19,75
93.3,4096,22.4,193465,0.22,45
93.5,4212,39.7,102462,1.81,40
102.4,4607,68.6,4146,1.13,60
70.6,2442,71.2,30762,1.09,100
75.1,3977,92.8,110402,1.74,85
108.6,3014,88.8,175042,2.77,40
116.8,1659,32.4,70976,0.87,50
68.2,2244,48.2,48343,1.2,100
89.9,2411,76.0,77804,2.68,80
